Datetime,pm25,dew_temp,pbl,surface_air_temp,surface_pressure,surface_skin_temp,surface_wind_temp,surface_precipitation
2000-01-31,9.3,14.9463418475,1158.0158875833333,22.876166674999997,915.55940125,24.090528175000003,4.958301923333333,0.14450863866666666
2000-02-29,11.46275362,14.9641061205806,1156.1954221905737,22.87411636179417,915.5914618460837,24.07269365206057,4.94687613257969,0.14479224727663934
2000-03-31,11.46275362,14.983095515942622,1154.2494074603826,22.87192464767759,915.6257335177595,24.05362916202186,4.934662356256831,0.1450954151010929
2000-04-30,4.68,15.001472350163933,1152.366167398907,22.86980363401639,915.6588996516393,24.03517965553279,4.9228425727185785,0.145388803318306
2000-05-31,6.48,15.020461745525955,1150.420152668716,22.867611919899815,915.6931713233151,24.01611516549408,4.910628796395719,0.14569197114275956
2000-06-30,9.45,15.038838579747267,1148.5369126072405,22.865490906238612,915.7263374571949,23.997665659005012,4.898809012857468,0.14598535935997267
2000-07-31,12.8,15.057827975109289,1146.5908978770492,22.86329919212204,915.7606091288707,23.978601168966303,4.886595236534608,0.14628852718442623
2000-08-31,13.3,15.07681737047131,1144.6448831468579,22.86110747800546,915.7948808005465,23.9595366789276,4.874381460211748,0.14659169500887978
2000-09-30,19.0,15.095194204692621,1142.7616430853825,22.85898646434426,915.8280469344262,23.941087172438525,4.862561676673497,0.1468850832260929
2000-10-31,14.7,15.114183600054643,1140.8156283551912,22.856794750227685,915.862318606102,23.92202268239982,4.850347900350637,0.14718825105054645
2000-11-30,6.14,15.132560434275955,1138.9323882937158,22.854673736566482,915.8954847399818,23.903573175910747,4.838528116812386,0.14748163926775956
2000-12-31,7.24,15.151549829637977,1136.9863735635247,22.852482022449905,915.9297564116575,23.884508685872042,4.8263143404895255,0.14778480709221312
2001-01-31,12.6,15.170539224999999,1135.0403588333334,22.85029030833333,915.9640280833333,23.865444195833334,4.814100564166666,0.14808797491666667
